Num_CIN Analyse Algèbre Physique Chimie Informatique STA Français Anglais
004508 17.15 8.18 9.75 10.85 13.44 9.98 15.42 14.51
004509 15.54 9.77 9.24 14.87 13.51 13.67 9.14 16.58
004510 7.58 13.1 15.88 9.59 17.14 11.08 17.22 15.24
004511 13.37 17.54 4.08 12.86 14.28 17.51 8.05 6.27
004512 13.26 17.06 13.71 9.62 18.7 10.4 16.12 15.17
004513 12.51 15.43 15.44 15.57 16.91 8.77 11.67 11.06
004514 2.86 15.8 17.28 8.19 16.67 18.97 15.26 11.24
004515 17.58 18.09 11.09 8.75 0.4 9.74 4.15 12.49
004516 10.73 12.37 8.67 15.31 11.63 11.51 13.7 8.93
004517 13.49 11.65 9.18 12.68 16.25 14.08 16.88 9.55
004518 13.08 14.39 3.4 14.56 15.84 10.37 9.31 13.87
004519 11.49 15.67 5.55 10.99 14.52 13.71 9.32 8.04
004520 13.22 9.32 14.96 19.47 13.08 2.41 10.31 17.3
004521 14.29 15.09 13.28 14.82 17.28 12.9 8.83 17.55
004522 19.17 14.52 15.44 12.07 1.93 10.94 12.65 8.56
004523 13.41 10.8 13.62 9.03 14.15 16.61 8.78 16.62
004524 12.36 9.56 10.11 10.64 8.84 14.41 1.15 15.1
004525 16.16 15.09 16.62 17.95 17.36 5.53 9.14 17.64
004526 9.66 9.49 13.94 16.38 8.69 17.12 14.85 15.74
004527 8.98 8.91 13.73 17.99 12.75 13.75 13.2 7.85
004528 16.14 12.4 17.8 17.78 9.57 15.95 9.01 10.2
004529 9.89 9.58 16.8 10.81 9.82 13.56 14.06 16.86
004530 9.17 11.47 9.35 8.82 0.54 13.14 16.21 7.94
004531 13.39 11.13 13.68 16.81 8.97 6.78 15.75 4.59
004532 0.11 14.4 16.92 14.4 15.53 8.52 17.43 19.85
004533 5.94 8.8 14.18 8.03 15.12 9.83 18.0 16.58
004534 14.88 11.49 10.62 2.9 9.18 14.29 14.9 3.14
004535 15.12 16.41 7.69 16.24 16.4 14.34 5.01 17.64
004536 12.57 10.67 9.14 13.11 15.9 14.32 4.52 11.56
004537 17.87 13.92 8.61 2.77 13.26 14.7 10.23 8.14
004538 1.35 16.32 4.93 13.45 9.64 16.66 9.94 12.99
004539 14.57 13.34 9.91 10.97 15.21 8.75 15.97 9.76
004540 9.22 13.09 9.28 15.88 3.31 17.23 13.74 15.48
004541 10.04 1.32 9.83 0.6 11.41 8.98 13.66 14.9
004542 13.24 9.13 5.0 14.64 16.18 10.3 11.45 15.61
004543 17.89 13.12 9.86 14.53 15.89 4.3 16.13 10.95
004544 8.45 14.03 14.61 10.42 16.13 15.69 11.26 11.43
004545 10.6 17.59 16.41 8.97 10.06 12.84 11.71 8.45
004546 11.15 8.41 17.22 16.52 12.64 15.76 12.28 16.34
004547 14.99 12.36 9.39 1.32 2.26 16.6 18.86 17.71
004548 8.02 17.08 14.1 11.92 17.12 8.4 12.84 1.05
004549 14.56 13.44 15.85 11.39 9.45 17.95 11.34 16.19
004550 12.46 13.4 13.16 10.25 11.18 19.91 7.02 13.8
004551 12.69 11.52 0.5 12.73 14.93 9.19 15.67 8.57
004552 2.41 10.58 14.06 2.41 13.6 9.12 17.28 5.39
004553 8.16 8.16 16.92 14.96 6.03 11.97 13.44 8.58
004554 8.91 16.6 15.15 7.07 8.82 15.44 9.22 11.15
004555 8.8 15.73 12.92 14.13 11.16 2.42 8.97 12.34
004556 17.36 14.21 12.81 14.16 11.27 17.75 8.43 11.39
004557 8.12 9.92 10.65 13.22 15.66 16.91 14.97 14.68
004558 13.69 17.01 14.62 13.99 17.62 11.6 8.44 10.9
004559 8.19 17.67 16.93 10.85 8.84 15.92 8.67 11.54
004560 13.87 16.43 10.14 2.21 13.05 14.68 9.27 16.68
004561 9.08 17.18 9.76 11.76 13.66 9.16 15.29 11.51
004562 6.71 11.8 11.13 3.82 17.69 7.0 10.46 11.54
004563 14.55 13.85 11.43 0.12 5.58 8.74 11.66 12.32
004564 14.26 15.68 17.48 16.85 12.08 13.93 12.16 17.37
004565 11.84 2.76 15.86 13.41 17.89 8.78 12.06 17.23
004566 18.57 8.98 13.09 17.0 8.21 11.66 17.57 16.36
004567 8.78 14.44 15.58 8.83 11.22 19.47 13.73 15.1
004568 4.09 0.3 15.01 9.31 9.34 13.18 14.11 9.95
004569 14.11 8.3 18.92 12.01 1.57 8.81 11.7 7.28
004570 16.56 13.67 14.1 6.53 9.03 2.07 12.49 15.12
004571 9.67 19.78 12.8 13.66 10.02 15.36 8.54 14.45
004572 10.95 14.82 4.6 15.81 4.55 16.96 11.16 12.42
004573 16.13 4.88 10.32 13.14 8.36 15.17 0.29 4.03
004574 13.94 12.08 11.1 10.89 17.96 14.31 13.27 10.58
004575 13.2 9.75 11.99 0.2 9.81 6.17 0.56 10.42
004576 8.78 13.6 11.7 17.29 6.27 14.0 15.39 13.03
004577 5.81 16.42 8.09 9.6 15.83 11.15 6.12 10.65
004578 11.74 15.32 17.36 17.75 13.02 10.98 16.61 8.86
004579 15.75 12.34 14.61 9.67 15.59 9.8 6.8 15.98
004580 11.58 12.65 17.27 9.27 13.83 9.1 14.41 15.38
004581 9.8 8.87 14.13 12.63 12.23 10.76 17.65 10.6
004582 14.81 18.2 10.62 11.71 16.82 5.76 17.22 12.77
004583 11.62 11.88 16.51 13.7 8.31 8.26 17.59 15.69
004584 17.34 12.09 10.88 17.68 9.81 13.89 14.1 8.88
004585 13.78 9.67 10.09 13.67 9.85 12.75 14.22 16.06
004586 5.64 12.33 11.63 16.21 12.28 14.88 10.77 4.96
004587 4.22 17.11 8.53 12.97 2.18 11.4 0.66 11.67
004588 16.8 8.16 4.65 10.45 17.69 5.95 14.55 10.55
004589 16.15 17.96 13.41 9.5 0.64 13.33 3.55 14.74
004590 12.42 13.61 17.19 15.32 11.19 16.98 1.22 8.46
004591 13.25 12.19 7.09 17.88 1.33 13.13 16.82 14.6
004592 11.34 11.11 8.64 18.17 14.9 12.29 13.67 15.52
004593 17.14 6.12 15.3 13.34 17.39 7.45 11.45 17.76
004594 9.23 10.55 7.59 9.61 14.24 14.74 10.9 16.95
004595 10.01 7.56 16.52 8.06 9.08 17.36 4.34 15.9
004596 8.46 10.75 11.29 16.11 11.71 15.13 13.43 18.28
004597 0.09 16.72 17.96 13.83 13.12 5.24 7.8 17.82
004598 10.86 9.88 16.28 11.8 17.23 4.6 14.79 12.49
004599 16.4 10.43 19.61 16.83 8.86 11.72 16.36 17.49
004600 18.1 11.93 14.33 6.66 15.49 16.55 11.13 9.85
004601 4.53 12.49 10.4 8.96 14.08 16.05 13.4 15.13
004602 9.14 13.22 15.44 17.57 17.56 11.03 14.53 17.76
004603 8.11 9.66 15.56 11.27 9.09 10.11 8.22 14.49
004604 14.44 11.83 6.52 8.68 16.26 18.88 9.36 13.35
004605 16.23 10.82 13.88 1.46 8.76 6.06 14.17 8.23
004606 7.36 14.91 10.33 17.06 12.66 16.19 10.9 11.7
004607 18.52 13.23 8.1 9.05 12.69 13.55 13.89 16.48
004608 17.8 11.95 10.88 13.47 11.9 12.8 7.4 15.5
004609 12.33 12.77 19.23 17.49 6.76 16.95 12.74 13.64
004610 14.85 16.08 15.43 9.12 0.24 14.08 11.13 11.64
004611 12.0 9.55 3.6 14.94 10.71 16.27 8.68 14.31
004612 10.74 18.07 16.61 16.21 10.2 12.1 11.32 13.25
004613 8.55 10.7 13.83 11.19 15.3 14.4 10.56 17.91
004614 0.76 17.63 9.75 13.71 17.22 14.88 17.93 0.83
004615 17.69 16.09 11.22 13.58 16.4 9.5 10.16 12.94
004616 13.68 1.19 17.84 15.52 1.74 12.81 12.08 8.25
004617 16.49 18.41 17.68 11.25 12.74 9.28 11.88 13.91
004618 10.92 13.24 10.67 10.52 13.7 15.48 17.24 15.82
004619 9.67 9.76 10.47 10.71 6.56 14.09 14.25 15.16
004620 12.58 16.45 9.04 16.59 13.25 14.43 12.32 12.53
004621 16.08 8.13 11.54 12.69 11.71 10.29 12.86 14.89
004622 16.68 11.51 12.27 12.0 16.39 16.29 13.72 15.56
004623 4.6 18.82 6.83 15.86 16.54 11.68 16.14 13.52
004624 8.56 9.02 12.8 12.6 8.72 12.05 6.87 9.73
004625 12.96 16.03 12.95 16.86 11.57 10.64 9.65 13.06
004626 16.31 15.28 17.66 0.82 10.74 14.75 12.2 13.42
004627 12.42 16.07 18.74 13.33 10.08 17.06 15.35 16.39
004628 8.87 9.51 12.34 11.77 14.36 17.01 10.91 12.33
004629 15.99 3.17 11.59 11.37 8.51 17.0 12.69 9.24
004630 13.76 9.89 9.57 8.91 12.26 2.24 2.08 16.43
004631 10.92 8.13 14.14 4.18 19.79 8.85 12.35 17.56
004632 2.41 13.29 16.42 7.71 13.6 8.37 9.03 10.97
004633 19.12 11.49 12.19 8.04 14.82 15.75 10.0 15.03
004634 10.02 19.03 1.62 10.87 8.38 17.14 13.88 10.18
004635 14.9 12.36 10.25 1.35 14.03 12.06 13.76 10.19
004636 13.91 9.44 2.89 9.29 14.48 1.04 15.07 11.45
004637 8.61 11.11 7.68 12.54 15.1 14.42 12.7 15.63
004638 9.79 10.19 16.04 12.88 16.01 15.24 15.82 16.59
004639 15.42 16.36 18.66 1.51 12.05 16.28 3.64 17.76
004640 10.95 9.5 10.46 16.6 17.68 14.01 15.4 9.43
004641 15.43 2.55 10.44 10.53 17.26 16.69 11.67 16.01
004642 4.54 13.15 10.7 9.27 10.53 16.42 17.04 10.6
004643 16.93 7.65 11.59 14.66 15.85 10.76 12.63 6.32
004644 14.94 6.38 19.31 13.96 17.51 2.72 8.67 13.8
004645 11.63 16.59 15.44 17.46 11.13 8.03 16.68 0.34
004646 9.56 19.85 14.31 10.22 12.07 9.99 16.17 10.79
004647 12.21 15.57 14.09 2.23 8.39 9.7 13.56 15.3
004648 12.75 13.95 8.18 18.94 18.99 19.39 13.36 13.44
004649 16.36 10.71 10.31 17.67 12.07 8.1 8.06 8.83
004650 17.33 11.84 17.87 4.16 12.92 18.34 9.28 9.86
004651 10.14 11.51 15.0 18.61 0.12 13.92 10.02 12.93
004652 9.05 10.31 17.14 12.52 17.87 10.16 8.98 8.49
004653 5.73 17.63 8.2 17.82 17.95 11.5 8.59 9.22
004654 13.21 14.87 4.19 15.93 15.33 5.63 13.46 15.19
004655 10.96 9.35 17.32 11.19 14.98 14.09 9.68 11.69
004656 10.25 11.79 10.74 8.45 16.51 5.31 14.08 10.82
004657 17.15 16.17 15.91 16.98 16.68 12.33 13.87 11.27
004658 9.75 3.93 12.95 12.04 15.1 11.44 15.33 13.98
004659 14.66 13.65 17.21 15.54 15.77 10.95 9.64 11.6
004660 9.14 13.94 10.69 14.55 2.88 15.51 16.64 12.14
004661 17.33 12.09 12.57 6.95 13.33 16.85 12.55 8.79
004662 16.41 8.48 14.73 11.46 15.02 2.33 10.09 13.77
004663 8.78 16.03 2.47 9.44 13.4 17.58 13.96 9.29
004664 16.73 17.84 16.17 13.94 13.32 17.79 11.25 8.87
004665 14.58 14.52 13.91 15.52 15.57 16.4 15.57 15.4
004666 14.82 6.71 8.44 15.92 15.37 1.38 12.49 10.79
004667 12.89 17.19 14.13 2.83 19.17 14.93 11.82 17.97
004668 14.01 8.22 13.88 17.02 8.61 13.27 15.99 9.79
004669 13.05 11.35 9.4 9.22 16.68 14.07 12.59 11.75
004670 10.98 8.54 1.73 17.78 17.56 11.04 12.67 14.02
004671 12.89 14.19 9.94 8.21 17.52 16.35 12.27 14.9
004672 11.65 8.04 2.39 3.7 13.31 9.23 13.53 2.16
004673 16.73 8.04 16.23 16.42 8.41 12.61 16.19 17.74
004674 10.96 17.97 1.35 11.3 11.31 14.16 17.88 12.94
004675 10.29 16.02 8.09 9.33 8.35 14.83 3.71 9.3
004676 2.95 14.64 8.69 18.77 16.46 5.73 12.09 11.34
004677 17.24 9.07 5.15 9.33 14.52 6.17 15.77 11.35
004678 14.51 2.13 6.57 9.02 14.35 8.97 8.92 13.84
004679 11.91 18.1 17.37 10.19 12.58 19.25 15.01 3.94
004680 10.36 4.03 16.53 15.77 12.27 13.09 16.55 16.36
004681 13.91 17.52 8.62 11.36 12.19 7.85 3.41 17.79
004682 17.34 14.45 16.68 17.72 5.26 9.75 17.99 13.17
004683 9.89 12.79 17.67 16.37 9.29 10.5 16.94 5.74
004684 12.26 12.91 10.15 3.52 14.51 17.48 15.22 11.05
004685 13.75 16.07 8.54 11.66 10.94 14.78 12.05 4.12
004686 14.13 17.46 16.41 16.64 12.58 10.8 15.98 11.08
004687 18.02 12.02 9.09 9.35 15.49 12.78 14.16 11.73
004688 13.66 16.05 11.9 0.38 8.44 8.97 3.56 12.76
004689 14.02 18.73 2.13 17.64 0.98 15.52 11.81 11.7
004690 3.74 16.73 16.39 17.71 16.85 9.73 7.56 1.82
004691 12.33 11.37 5.87 10.61 17.8 12.75 0.39 16.17
004692 9.33 9.31 13.27 12.78 12.04 17.76 12.6 11.38
004693 10.53 15.75 0.14 9.21 17.12 16.9 13.79 8.0
004694 8.66 9.32 13.17 7.06 17.28 15.92 18.87 16.34
004695 12.67 17.57 11.13 12.82 8.52 5.56 8.62 11.25
004696 14.87 10.91 13.95 13.18 8.39 17.3 12.62 6.34
004697 11.6 9.61 9.2 9.71 11.12 10.05 11.51 17.34
004698 9.08 15.41 13.46 12.41 15.82 8.17 14.68 11.99
004699 16.95 9.74 16.84 14.46 15.3 13.34 16.15 10.3
004700 9.57 16.74 17.43 14.7 13.35 14.43 10.66 4.22
004701 5.72 16.85 8.67 12.25 16.7 17.3 13.16 11.36
004702 15.2 15.9 16.16 12.49 13.56 1.18 14.07 6.81
004703 9.03 8.49 6.42 11.22 16.83 16.68 16.2 8.69
004704 11.68 12.49 16.56 9.64 17.8 17.48 13.04 16.73
004705 15.29 14.49 8.06 0.48 9.0 9.69 10.63 4.0
004706 9.65 10.8 4.91 8.94 12.79 12.04 14.27 16.76
004707 16.12 8.35 16.53 4.94 9.19 11.08 14.02 9.69
004708 18.61 15.93 17.94 13.77 17.01 8.2 16.0 11.68
004709 14.01 11.9 10.03 11.31 8.3 8.24 11.35 9.99
004710 15.98 16.88 8.05 2.91 9.23 13.3 16.75 13.92
004711 14.55 9.6 8.8 14.11 13.62 9.37 8.31 14.38
004712 9.58 13.94 14.66 12.51 17.88 12.22 16.68 15.33
004713 9.42 14.89 8.85 16.03 8.4 11.91 0.69 4.54
004714 12.93 13.12 4.08 9.71 19.25 8.82 13.86 15.5
004715 8.23 9.35 15.34 14.0 12.8 11.55 3.64 15.12
004716 14.66 15.75 9.94 8.92 10.83 6.53 9.5 15.73
004717 13.62 15.82 12.99 1.77 15.51 19.39 12.81 10.98
004718 8.86 16.32 17.57 15.31 12.19 11.25 11.39 15.25
004719 12.08 13.75 17.69 13.64 9.55 3.37 9.84 16.3
004720 8.48 13.37 8.1 16.97 14.59 14.09 17.47 11.68
004721 11.7 0.7 8.37 16.78 10.5 13.39 10.95 13.48
004722 10.97 0.93 8.81 8.04 12.87 16.33 15.58 13.07
004723 14.93 12.45 12.38 10.35 12.15 8.24 8.92 8.05
004724 11.47 8.77 13.02 19.73 11.94 9.99 10.33 12.86
004725 16.69 14.69 19.93 10.75 17.59 14.51 11.73 13.52
004726 14.79 4.55 12.04 12.29 17.17 14.41 9.03 9.07
004727 14.39 14.41 12.81 8.88 15.97 11.71 11.32 17.19
004728 17.13 10.49 8.68 15.76 9.0 17.3 14.01 8.8
004729 17.21 10.7 9.76 16.07 11.05 13.23 13.72 18.96
004730 19.04 3.83 0.54 11.84 16.69 14.48 14.16 17.38
004731 17.27 11.75 10.25 10.72 9.59 17.64 10.09 10.26
004732 16.19 17.6 11.28 3.87 17.4 11.88 5.72 18.39
004733 11.19 11.77 11.34 16.48 9.03 14.65 12.85 14.9
004734 16.27 12.0 12.9 5.38 11.11 9.67 15.69 0.32
004735 12.4 14.67 11.69 8.95 9.26 16.7 9.17 9.84
004736 10.51 14.26 8.11 12.78 9.6 11.6 2.44 8.24
004737 10.87 9.94 17.07 3.55 13.19 14.79 17.83 13.26
004738 15.15 16.98 10.49 8.16 12.56 17.51 15.36 8.63
004739 16.41 15.58 12.9 8.82 4.07 14.08 17.0 2.42
004740 19.51 9.98 9.09 11.59 9.84 10.7 15.72 9.05
004741 11.12 13.0 0.09 13.54 12.52 15.5 8.4 14.63
004742 10.47 10.01 12.72 15.06 8.79 17.44 12.62 9.85
004743 18.97 6.41 15.6 14.67 11.63 17.33 9.53 13.37
004744 18.7 14.43 3.5 10.09 16.19 17.51 17.3 16.63
004745 12.32 17.88 12.48 16.4 11.18 1.0 1.77 11.99
004746 15.74 17.61 16.12 14.47 11.59 6.29 2.28 14.14
004747 16.3 10.23 17.68 16.15 17.92 13.07 2.74 11.51
004748 9.55 13.3 1.83 14.08 11.41 9.43 12.29 11.13
004749 14.28 6.81 9.33 17.07 11.24 2.05 16.32 9.01
004750 13.12 7.74 13.67 8.13 17.65 10.5 10.06 12.5
004751 10.11 12.06 14.71 16.34 19.24 14.71 17.5 12.06
004752 10.15 8.1 13.23 13.5 2.5 16.26 5.76 17.99
004753 9.47 11.96 10.71 17.62 5.58 17.89 17.35 8.92
004754 15.41 10.84 13.77 12.52 9.33 16.21 19.27 17.97
004755 10.36 8.6 16.93 16.13 13.23 4.07 7.23 16.06
004756 12.06 12.1 7.23 9.47 6.29 16.17 13.02 13.98
004757 12.38 8.2 12.68 13.39 13.46 13.44 11.53 11.95
004758 16.34 16.32 8.72 14.55 18.39 14.81 10.14 14.78
004759 9.91 12.66 17.62 15.67 5.15 13.47 8.59 17.2
004760 17.98 10.96 3.67 15.72 8.41 10.52 16.6 17.21
004761 16.99 3.1 0.32 18.13 11.93 15.37 18.15 17.48
004762 6.01 11.11 12.23 9.59 8.75 13.61 12.92 15.0
004763 16.01 17.02 10.22 16.31 8.31 18.72 11.6 4.51
004764 15.21 11.45 9.19 15.54 11.7 11.55 14.87 19.43
004765 14.49 4.26 14.73 18.41 14.38 10.62 17.83 8.4
004766 17.87 15.85 9.55 14.1 11.61 4.99 18.26 15.28
004767 16.96 9.17 11.54 13.88 5.47 16.33 4.63 8.49
004768 10.57 10.28 12.46 12.58 9.0 17.3 8.5 16.03
004769 14.64 9.89 8.02 9.34 9.86 17.17 12.25 3.56
004770 13.3 11.95 9.87 13.54 2.57 19.84 11.55 8.8
004771 0.01 12.66 17.16 15.6 9.62 9.04 8.39 17.8
004772 13.43 16.87 14.82 15.9 16.14 13.31 11.02 8.14
004773 8.89 15.89 10.37 15.1 13.44 8.55 11.42 13.53
004774 10.59 17.45 10.12 19.85 11.93 16.06 17.12 8.08
004775 13.65 11.87 14.34 12.56 13.29 0.91 3.3 13.89
004776 8.46 11.05 10.96 19.84 15.2 16.51 13.01 14.7
004777 8.12 8.01 13.06 15.1 17.02 14.15 11.1 14.56
004778 8.62 12.58 9.27 11.38 15.3 2.72 9.0 16.15
004779 15.5 9.18 15.9 15.48 17.28 18.64 14.02 11.91
004780 16.07 8.13 12.4 11.72 13.97 14.69 1.63 3.39
004781 14.65 17.42 11.1 12.52 8.51 2.73 8.3 5.62
004782 11.79 12.54 14.28 14.47 0.31 4.24 12.93 9.87
004783 10.17 15.72 10.85 4.46 11.35 9.12 8.85 10.99
004784 17.88 17.36 5.54 19.01 12.44 7.25 2.76 15.86
004785 17.93 10.66 11.83 14.24 17.7 14.03 0.99 13.64
004786 14.8 10.03 7.56 15.03 15.92 9.25 16.16 15.96
004787 16.96 10.5 16.03 16.57 9.27 15.13 11.66 15.47
004788 9.54 14.97 16.15 13.39 4.2 11.13 1.08 17.3
004789 15.69 4.89 19.93 17.25 13.69 0.32 10.54 9.34
004790 11.81 5.7 8.85 8.35 7.03 2.63 11.8 11.67
004791 10.24 7.98 8.01 8.91 6.63 15.9 11.96 14.87
004792 12.95 14.07 15.12 12.33 9.47 10.91 9.76 13.42
004793 11.95 12.35 17.37 18.25 12.62 13.68 3.93 17.98
004794 3.53 8.28 10.14 8.22 7.41 4.94 13.54 16.24
004795 13.78 16.22 19.5 15.64 11.26 17.49 13.89 14.43
004796 9.21 18.57 12.66 11.1 8.84 14.12 7.91 9.04
004797 15.18 12.27 13.66 8.4 12.86 17.55 8.47 17.67
004798 9.3 14.23 14.93 18.21 14.56 8.08 11.56 8.17
004799 8.46 16.5 6.33 9.52 3.44 13.44 2.02 14.16
004800 10.12 13.74 15.26 11.42 11.8 13.95 9.67 6.65
004801 0.6 8.15 11.2 15.59 2.55 15.31 8.64 9.49
004802 15.11 12.74 16.47 17.75 15.99 8.03 2.97 14.11
004803 10.96 10.82 8.52 8.48 14.18 14.87 10.08 12.37
004804 2.02 1.18 8.17 14.86 9.33 14.15 13.08 15.54
004805 10.42 11.73 16.91 13.59 9.75 15.26 10.3 15.04
004806 6.5 11.13 17.71 10.55 15.63 13.87 11.56 1.11
004807 17.2 11.69 16.26 16.75 11.24 8.52 19.71 12.45
004808 15.56 17.02 13.29 12.03 10.0 19.36 11.61 16.47
004809 11.87 11.31 2.87 11.95 12.45 13.33 8.28 13.86
004810 8.5 8.15 15.27 5.45 12.7 19.88 16.05 2.81
004811 14.5 17.31 4.45 8.64 11.75 12.09 1.07 15.93
004812 9.34 14.6 16.62 11.21 13.52 16.39 15.16 12.15
004813 17.53 9.32 16.41 14.68 15.18 3.76 14.76 13.11
004814 18.65 10.94 12.35 0.9 13.04 17.11 17.93 10.1
004815 11.83 10.24 12.68 8.91 4.14 9.43 15.34 10.91
004816 11.67 15.36 16.38 11.5 8.7 3.43 17.97 13.34
004817 16.24 16.47 13.72 16.93 11.41 15.62 10.32 14.6
004818 11.41 16.41 8.7 8.38 11.67 12.71 14.96 10.73
004819 0.61 16.94 16.63 14.96 11.11 2.12 13.54 16.33
004820 17.33 5.46 13.89 11.38 12.87 4.71 15.48 17.96
004821 11.48 8.79 15.31 10.79 16.83 16.79 13.08 8.36
004822 8.59 17.56 15.18 16.75 13.07 17.79 19.74 9.46
004823 14.4 8.44 18.5 8.86 5.18 8.39 11.84 11.06
004824 16.18 11.81 7.98 11.75 3.6 14.57 2.97 15.66
004825 12.75 14.65 8.95 17.96 9.16 15.51 10.22 13.56
004826 13.42 10.04 14.43 13.58 15.46 11.94 8.3 13.12
004827 4.95 15.05 18.03 15.66 13.12 11.79 17.61 17.48
004828 15.55 8.67 8.62 11.43 8.83 8.63 13.63 12.53
004829 10.3 12.81 3.14 9.1 17.43 12.33 1.36 8.49
004830 11.15 15.77 12.44 16.24 13.91 15.55 8.66 15.36
004831 10.74 2.76 17.89 8.77 15.88 10.03 6.75 17.42
004832 14.55 9.2 16.16 11.3 10.63 4.51 11.86 17.9
004833 11.34 9.77 17.49 17.47 7.35 14.41 11.58 16.31
004834 12.19 17.45 8.33 12.5 11.11 11.31 8.92 15.94
004835 14.22 13.51 0.18 6.34 4.44 8.43 9.25 16.25
004836 14.3 3.17 14.88 17.79 14.94 17.53 12.47 8.41
004837 17.54 8.05 9.44 8.39 14.92 8.94 8.9 1.35
004838 18.03 12.8 9.65 9.97 14.48 11.73 14.39 9.06
004839 11.91 8.68 17.4 17.31 9.55 13.73 9.93 8.2
004840 15.92 1.34 12.27 10.03 4.41 17.93 13.09 8.24
004841 9.97 12.49 15.36 19.04 17.94 12.32 14.94 17.49
004842 10.94 12.7 14.86 11.43 14.77 9.51 9.55 2.96
004843 6.91 12.67 15.51 15.11 11.97 9.56 9.44 14.23
004844 12.91 11.09 12.52 8.07 15.83 16.26 8.88 9.49
004845 9.95 4.62 15.26 16.11 15.47 8.75 8.33 17.76
004846 9.39 9.01 5.17 15.2 4.35 17.24 10.42 9.61
004847 11.65 15.35 8.5 8.95 17.54 14.92 11.39 12.98
004848 17.09 17.16 19.53 13.09 0.68 13.64 16.43 0.1
004849 9.72 9.09 11.04 9.7 9.8 13.9 2.28 11.19
004850 0.98 15.2 18.96 17.42 6.53 1.29 17.29 15.29
004851 3.8 14.16 6.92 12.23 15.87 14.83 17.51 12.97
004852 8.48 8.44 15.22 13.65 16.58 13.2 16.58 11.08
004853 14.64 16.64 16.51 15.86 10.41 10.0 10.41 8.89
004854 10.94 14.41 11.14 3.93 17.11 14.12 7.78 10.73
004855 7.56 10.39 11.73 9.11 16.03 12.38 11.76 19.96
004856 3.95 16.51 17.66 12.1 8.81 5.19 15.8 14.26
004857 10.21 17.12 13.5 13.9 14.44 10.59 10.25 12.39
004858 12.9 1.66 9.17 15.49 10.16 8.1 14.66 16.36
004859 14.48 13.89 17.07 16.17 8.11 9.16 17.23 15.88
004860 11.67 13.47 5.68 13.5 11.12 17.82 9.44 17.56
004861 10.24 14.51 6.76 11.65 16.03 9.3 11.63 9.86
004862 8.28 10.95 15.52 14.52 8.78 7.14 13.38 11.67
004863 12.4 16.57 11.25 17.15 15.98 12.76 14.43 13.16
004864 11.27 14.22 16.51 13.09 16.34 3.38 13.89 5.9
004865 17.94 16.93 16.11 10.49 10.32 16.94 14.0 11.21
004866 12.28 9.08 8.61 15.16 13.66 8.84 15.73 8.96
004867 3.06 15.28 14.72 16.89 13.35 17.95 10.73 12.04
004868 12.82 15.37 8.86 15.92 15.14 9.2 0.24 15.48
004869 12.22 9.6 9.23 15.76 10.33 9.96 17.85 16.11
004870 16.83 14.91 9.34 8.98 13.04 4.11 15.66 2.92
004871 16.86 10.52 15.49 8.64 14.98 9.02 15.86 16.4
004872 14.29 16.97 17.02 11.26 3.49 8.53 16.15 5.28
004873 4.38 8.33 8.16 10.32 10.47 9.36 9.02 18.67
004874 16.11 12.65 9.78 19.42 13.57 11.68 14.5 18.88
004875 8.4 12.9 15.15 2.71 12.44 17.09 17.73 13.18
004876 9.36 13.8 9.55 12.44 15.65 15.62 11.53 2.31
004877 10.65 8.97 12.83 12.27 17.0 15.91 15.23 14.06
004878 9.52 9.95 15.98 17.99 16.63 14.7 8.17 16.12
004879 9.33 16.13 17.42 9.02 17.52 17.81 15.29 13.07
004880 15.44 12.38 14.77 11.24 14.81 9.07 9.56 14.21
004881 15.41 17.89 13.24 11.1 19.18 14.99 16.46 11.85
004882 12.13 12.79 17.33 12.9 11.05 12.67 15.02 8.39
004883 17.55 8.62 2.09 7.41 17.41 8.7 12.24 14.43
004884 5.41 14.46 13.55 16.74 13.72 10.92 11.87 13.24
004885 10.31 14.26 12.31 3.08 17.74 16.57 13.92 8.17
004886 0.7 15.18 8.0 17.31 1.35 9.51 14.1 14.77
004887 16.36 6.87 13.52 15.02 18.58 10.72 13.29 0.99
004888 12.93 10.49 8.15 17.33 14.93 4.4 17.55 8.03
004889 10.89 8.66 17.56 12.78 11.44 17.38 8.75 13.49
004890 15.01 8.79 9.17 8.12 15.6 10.28 16.58 13.88
004891 15.17 12.91 14.32 5.32 10.53 18.32 8.55 11.49
004892 12.39 11.8 17.42 6.67 8.56 8.66 14.97 13.05
004893 14.82 3.11 17.05 13.68 16.84 15.79 14.02 14.44
004894 12.9 8.16 15.7 13.64 4.72 16.12 11.15 3.18
004895 13.9 19.86 14.32 10.79 10.95 7.98 13.71 8.66
004896 14.93 13.68 13.51 10.85 18.08 15.89 17.93 11.04
004897 11.78 17.01 13.15 12.7 14.46 9.22 17.53 2.85
004898 2.12 17.91 8.78 0.48 12.74 7.06 6.69 10.9
004899 7.99 14.52 8.59 13.59 15.78 14.55 17.74 14.08
004900 16.99 13.6 9.85 11.62 11.35 17.74 16.24 8.28
004901 14.85 10.48 18.19 17.57 11.86 11.16 10.26 13.0
004902 18.11 15.03 9.86 17.64 7.17 12.97 8.69 13.5
004903 15.74 9.16 14.45 10.45 12.48 8.58 13.21 13.75
004904 12.91 10.18 8.57 13.06 13.99 10.07 14.48 10.05
004905 12.96 14.96 19.28 3.67 15.65 12.14 17.5 9.82
004906 8.9 16.62 11.64 11.81 17.87 7.72 10.57 13.04
